1|003186|110418|3496|00|60|BLANQUETA-M|117,27     |11,73      |126,42     |2,58       |0,00       |
1|003187|110418|3497|00|60|BLANQUETA-M|372,96     |37,30      |402,05     |8,21       |0,00       |
1|003188|110418|3498|00|60|BLANQUETA-M|332,43     |33,24      |358,36     |7,31       |0,00       |
1|003189|110418|3499|00|60|BLANQUETA-M|2966,17    |296,62     |3197,53    |65,26      |0,00       |
1|003190|110418|3510|00|60|BLANQUETA-M|2309,58    |230,96     |2489,73    |50,81      |0,00       |
1|003191|110418|3513|00|60|BLANQUETA-M|511,83     |51,18      |551,75     |11,26      |0,00       |
1|003192|110418|3515|00|60|BLANQUETA-M|2001,50    |200,15     |2157,62    |44,03      |0,00       |
1|003193|110418|3519|00|60|BLANQUETA-M|111,36     |11,14      |120,05     |2,45       |0,00       |
1|003194|110418|3520|00|60|BLANQUETA-M|2915,64    |291,56     |3143,06    |64,14      |0,00       |
1|003195|110418|3521|00|60|BLANQUETA-M|1175,11    |117,51     |1266,77    |25,85      |0,00       |
1|003196|110418|3525|00|60|BLANQUETA-M|3212,77    |321,28     |3463,37    |70,68      |0,00       |
1|003197|110418|3536|00|60|BLANQUETA-M|1537,13    |153,71     |1657,02    |33,82      |0,00       |
1|003198|110418|3540|00|60|BLANQUETA-M|1809,72    |180,97     |1950,88    |39,81      |0,00       |
1|003199|110418|3546|00|60|BLANQUETA-M|287,92     |28,79      |310,38     |6,33       |0,00       |
1|003200|110418|3549|00|60|BLANQUETA-M|625,28     |62,53      |674,05     |13,76      |0,00       |
1|003201|110418|3557|00|60|BLANQUETA-M|4312,49    |431,25     |4648,87    |94,87      |0,00       |
1|003202|110418|3558|00|60|BLANQUETA-M|161,66     |16,17      |174,27     |3,56       |0,00       |
1|003203|110418|3559|00|60|BLANQUETA-M|632,04     |63,20      |681,34     |13,90      |0,00       |
1|003204|110418|3564|00|00|Varias Var.|1148,02    |114,80     |1237,56    |25,26      |0,00       |
1|003205|110418|3565|00|60|BLANQUETA-M|1005,77    |100,58     |1084,22    |22,13      |0,00       |
1|003206|110418|3566|00|60|BLANQUETA-M|307,72     |30,77      |331,72     |6,77       |0,00       |
1|003207|110418|3569|00|00|Varias Var.|1166,54    |116,65     |1257,53    |25,66      |0,00       |
1|003208|110418|3572|00|60|BLANQUETA-M|723,98     |72,40      |780,45     |15,93      |0,00       |
1|003209|110418|3573|00|60|BLANQUETA-M|654,06     |65,41      |705,08     |14,39      |0,00       |
1|003210|110418|3575|00|60|BLANQUETA-M|575,42     |57,54      |620,30     |12,66      |0,00       |
1|003211|110418|3580|00|60|BLANQUETA-M|962,73     |96,27      |1037,82    |21,18      |0,00       |
1|003212|110418|3585|00|60|BLANQUETA-M|307,09     |30,71      |331,04     |6,76       |0,00       |
1|003213|110418|3588|00|60|BLANQUETA-M|315,07     |31,51      |339,65     |6,93       |0,00       |
1|003214|110418|3590|00|60|BLANQUETA-M|544,58     |54,46      |587,06     |11,98      |0,00       |
1|003215|110418|3593|00|60|BLANQUETA-M|4848,76    |484,88     |5226,97    |106,67     |0,00       |
1|003216|110418|3596|00|60|BLANQUETA-M|1064,35    |106,44     |1147,37    |23,42      |0,00       |
1|003217|110418|3602|00|00|Varias Var.|2118,74    |211,87     |2284,00    |46,61      |0,00       |
1|003218|110418|3605|00|60|BLANQUETA-M|2186,95    |218,70     |2357,54    |48,11      |0,00       |
1|003219|110418|3606|00|60|BLANQUETA-M|83,31      |8,33       |89,81      |1,83       |0,00       |
1|003220|110418|3609|00|60|BLANQUETA-M|3396,26    |339,63     |3661,17    |74,72      |0,00       |
1|003221|110418|3615|00|60|BLANQUETA-M|576,22     |57,62      |621,16     |12,68      |0,00       |
1|003222|110418|3620|00|60|BLANQUETA-M|470,71     |47,07      |507,42     |10,36      |0,00       |
1|003223|110418|3621|00|60|BLANQUETA-M|126,66     |12,67      |136,54     |2,79       |0,00       |
1|003224|110418|3622|00|60|BLANQUETA-M|565,13     |56,51      |609,21     |12,43      |0,00       |
